Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,fragC,nAcid,apol,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,nB,bpol,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,tpsaEfficiency,nHBDon,nHBAcc,HybRatio,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,PetitjeanNumber,topoShape,nRotB,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,VABC,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
,0.4145,0.17181025,45.0783,11.85,15.9949174,-0.386274855,0.114374311,5.489207012,8.968175258,466.02,0,26.410309,6,6,24,0.117676403,-0.029086993,-0.052552737,0.022332061,0.000412595,12.13444934,11.49827391,14.99654782,14.71591946,9.996547821,572.2745362,620.6701744,761.169162,657.5999667,420.9880499,1,11,13.551691,0,0,0,5,1,1,2,0,0,0,0,0,0.102062073,0.058925565,0,0,0,0.032075015,0.018518519,0.69245009,0,0.288675135,0,0.363210734,0,0.067878348,0,8.267584714,5.215214055,4.501223789,3.444966808,2.204281269,1.535724306,0.652908369,0.378342602,6.566015749,3.701574563,2.714637669,1.639122986,0.953777527,0.54570169,0.203949907,0.09636719,1.681443101,1.823181784,2.181115957,0.595626201,0.594254251,0.561848667,101,0.545454545,0.306089262,2,2,0.333333333,0,0,0,0,0,0,1,0,0,0,0,5,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909091,4.132653061,2.5,4,6,0,3,2.23,0,1.054211516,1.650963624,0,6.083643419,5.885267085,0,2.381101578,0,0,0,0,0,0,0,0,0,0,0,0.5,1,2,1,1,1,1,0,0,0,1,0,0,0,46.25,4.459431619,152.8414724,151.0997141,21.36012222,1.941829293,4.868799175,2.488921424,2.379877751,156,13,0.998,50
,0.1583,0.02505889,66.9742,11.89,15.9959232,-0.38686604,0.200981828,4.234109124,9.215965558,1097.04,0,40.01986,6,6,37,0.313996162,-0.135904563,-0.059648746,0.06472408,-0.005006617,19.26889867,18.32891169,24.54682913,22.04828333,20.15900569,925.5973122,1007.98668,1257.324185,1158.724905,964.0909212,1,17,24.14214,0,0,1,5,1,4,2,0,0,0,0,0,0.083333333,0.107038088,0,0,0,0.027777778,0.029926396,1.422989653,0,0.11785113,0,0.661582678,0,0.030429031,0,12.83649881,7.986071003,7.358835712,4.700245983,3.491563832,2.703385184,1.5902654,1.100104123,10.52667028,5.777542729,4.381941291,2.335274251,1.457048688,0.947885637,0.495695667,0.281298218,1.951123717,2.443845589,2.946159665,0.766285336,0.749280615,0.747130138,279,0.352941176,0.259832124,3,4,0.461538462,0,0,0,0,0,0,3,0,1,0,0,4,2,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.05882353,7.438016529,5.928166352,6,9,0,2,2.45,0.481411137,2.792106303,3.484848414,0,4.251415002,9.935135346,0,2.669405622,0,0,0.125,0,0,0,0,0,0.142857143,0,0,0.454545455,0.833333333,6,1,1,1,1,0,0,0,1,0,0,0,61.36,5.087462841,239.1759392,236.152478,33.08341752,1.946083383,10.76937557,4.938040464,5.831335109,608,20,1.065,78
,4.3846,19.22471716,88.4452,11.99331967,31.97207196,-0.341776252,0.039514772,6.151423294,11.95745148,1384.03,0,48.35586,12,12,40,0.172241378,-0.105069105,-0.04344902,0.114865084,-0.061992401,26.84771364,26.33666201,38.84241435,42.98348606,35.00644721,1767.255372,2106.334865,3012.644211,3159.612687,2657.23698,1,22,28.10414,0,0,0,12,0,2,1,0,0,0,0,0,0.212027588,0.37445125,0,0,0,0.089788215,0.196149669,1.310617218,0,0.482896135,0,1.002482853,0,0.319504825,0,14.1125197,9.664703798,8.773342584,7.4231498,5.942727836,5.35469452,3.854898275,2.88574621,13.02243127,7.781111412,6.544526509,4.990630707,3.501116862,2.787636307,1.887086573,1.234405131,3.387915128,4.697677829,7.478922487,2.309719452,2.679763915,3.764084716,276,0.7,0.111848351,0,2,0.294117647,0,0,0,0,0,0,3,0,1,0,0,8,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91735537,6.405827263,3.12244898,4,13,0,3,3,1.144714243,4.526295644,3.703260466,0,10.90258509,15.40469381,0,4.251415002,0,0,0,0,0,0,0,0,0,0,0.333333333,0.5,1,3,3,3,1,1,0,0,0,3,0,0,0,31.78,5.459431619,268.4026135,284.1347198,41.06898895,2.053449448,9.72243806,0,6.534505693,744,33,4.403,106
,2.2071,4.87129041,98.9489,11.85,15.99693204,-0.389196359,0.165659261,5.097285338,9.882796305,2209.04,0,58.469411,12,12,52,0.436477974,-0.13619008,-0.165874584,0.003164044,0.185577876,27.68338741,27.66073177,34.65700771,35.98493834,32.65257447,1433.441574,1577.421346,1953.160802,1930.083952,1712.288541,1,26,33.050589,0,0,0,11,2,4,4,0,0,0,0,0,0.185395406,0.179206871,0,0,0,0.059852793,0.04790958,1.03125097,0,0.164266427,0,0.450213707,0,0.037843679,0,17.90756663,12.2027086,9.945365215,7.78450828,5.918107451,4.602482068,2.769285818,1.86200068,14.77985356,8.880973111,6.073886198,3.908991295,2.550429479,1.672616021,0.892125059,0.499526647,2.281438468,3.30687721,4.214142894,0.797913307,0.967909886,1.014840576,612,0.6,0.171629999,2,3,0.380952381,0,0,0,0,0,0,1,0,6,0,0,9,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.30177515,12.3984375,8.04432133,8,9,1,3,3.33,0,1.846534091,0.581997118,0,20.3698439,18.82624551,0,3.34162531,0,0,0.142857143,0.577350269,0,0,0,0,0,0,0,0.5,1,11,2,2,2,2,0,0,0,2,0,0,0,58.56,5.700439718,344.1714478,341.1990939,50.13125046,2.005250018,11.07897982,8.160002482,2.918977335,1786,32,3.235,116
,1.7046,2.90566116,75.8017,11.85,15.99491917,-0.386260962,0.135177717,5.938642578,10.57732828,1294.02,0,44.064653,10,11,39,0.149192425,-0.05333897,-0.067250403,0.060555571,-0.006354064,19.13444934,19.66445584,27.32891169,28.71591946,26.66073177,1219.022968,1400.478552,1897.26241,1918.627999,1628.043745,1,19,23.617347,0,0,0,7,3,3,3,0,0,0,0,0,0.151374715,0.242546842,0,0,0,0.051834039,0.071593063,1.275232834,0,0.338247121,0,0.768712851,0,0.106896896,0,13.12095586,8.592224153,7.769099338,6.046291253,5.021247246,3.856066187,2.269875628,1.588469323,11.22071629,6.510975639,5.123255323,3.211837102,2.394640006,1.449010749,0.763975034,0.452139739,2.718210504,4.367939928,6.218004763,1.230474592,1.806437103,2.015212994,262,0.555555556,0.132668584,2,2,0.375,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4099723,6.437869822,3.526170799,6,10,0,3,3,0.944940787,3.101610967,5.436536474,0,8.737028661,13.53029849,0,6.631975708,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0.8,4,2,2,1,1,0,0,0,2,0,0,0,32.26,5.247927513,245.3839887,243.1623145,36.03578883,2.001988268,5.406395048,2.546151345,2.860243703,598,27,3.537,90
,3.0348,9.21001104,85.443,11.85,14.00308365,-0.319033234,0.12331504,5.096544785,11.92810241,1469.01,0,48.542653,12,12,41,0.069522044,-0.0414606,0.006445674,0.003199595,-0.012075559,20.3599803,22.33236387,29.16618193,34.16618193,31.16618193,1575.633824,1848.136436,2556.89894,3005.861721,2488.23085,1,22,23.617347,0,0,0,10,4,1,2,1,0,0,0,0,0.166666667,0.214076175,0,0,0,0.055555556,0.06415003,0.741581624,0,0.247193875,0,0.435395406,0,0.114481121,0,13.78624628,9.898178148,8.153769428,7.084888361,6.120693194,5.233746066,3.762709472,2.848987333,11.9721733,7.404536091,5.389535338,4.104879286,3.101088423,2.277540623,1.456278394,0.941582166,2.272302045,4.146740313,6.258833608,1.166841764,1.863394768,2.440891877,314,0.75,0.045712349,1,1,0.263157895,0,0,0,0,0,0,1,0,3,0,2,8,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.91735537,7.319857313,3.4425,5,14,0,3,3.44,0,2.061298421,0.812599007,0,21.4769147,23.93396682,0,5.841906811,0,0,0,0,0,0,0,0,0,0,0,0.444444444,0.8,4,3,2,1,2,0,0,0,2,1,0,0,12.03,5.459431619,270.8523398,263.1673998,41.43709161,2.071854581,2.723692681,0,2.723692681,759,34,4.721,102
,2.4054,5.78594916,82.1553,11.85,15.99692901,-0.386349698,0.115819579,4.755857125,9.386498921,1429.04,0,47.428653,12,12,42,0.263500403,-0.092430645,-0.088247145,0.081040565,0.02069062,23.68338741,23.3286398,31.49109766,31.2104693,23.32518762,1223.69951,1362.701913,1735.117213,1637.326564,1260.43462,1,22,23.617347,0,0,0,10,2,2,3,0,0,0,0,0,0.166666667,0.273704754,0,0,0,0.055555556,0.060524562,1.376293431,0,0.232307808,0,0.604349639,0,0.062112999,0,15.24227621,10.05855065,8.913153867,7.108918868,4.885445754,3.879725621,2.338186374,1.344966891,12.02935704,7.043287548,5.195615993,3.524544503,2.178596429,1.414801012,0.738861714,0.405706453,2.887253325,3.416945843,4.343435891,1.074838263,1.162108562,1.201476736,468,0.80952381,0.253245541,4,2,0.294117647,0,0,0,0,0,0,1,0,2,0,0,8,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3553719,8.585017836,5.605536332,6,7,0,3,2.89,0,2.028738253,1.785490327,0,10.58996413,16.27951992,0,3.559060658,0,0,0.31795195,0,0,0,0,0,0,0,0,0.5,1,6,2,2,2,2,0,0,0,2,0,0,0,72.72,5.459431619,277.623968,287.1521437,41.9411527,1.997197748,10.56173818,7.571356313,2.990381863,1114,28,2.444,102
,-0.0023,5.29E-06,76.8862,11.99844859,31.9726778,-0.388896078,0.269289406,5.103460956,10.03450775,1384.07,0,45.857446,6,6,42,0.493748573,-0.192709806,-0.136279273,0.054765215,0.123908809,29.94558978,30.39086111,33.87291287,28.82650673,28.93731938,1206.404288,1300.948344,1666.879467,1407.0005,1335.719976,1,20,33.762554,0,0,0,6,0,4,2,0,0,0,0,0,0.083333333,0.11785113,0,0,0,0.027777778,0.025229119,2.665831887,0.353553391,0,0,0.971990706,0.050999172,0,0,15.17336211,9.259838812,9.317160149,5.096989561,3.998326443,3.137714107,1.853732429,1.185298433,12.16226371,6.853463904,5.366130866,2.492732497,1.625050463,1.071041397,0.483669814,0.266453782,2.080072896,3.026989494,3.720338724,0.733995314,0.806085741,0.841242174,372,0.3,0.317876381,3,5,0.538461538,0,0,0,0,0,0,3,0,2,0,0,4,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.05,8.444444444,8.8128,7,11,0,3,2.12,0.454280148,2.869787686,2.623614334,0,5.155186597,8.376583614,0,1.486747759,0,0,0.550321208,0.629960525,0,0,0,0,0.125,0,0,0.5,1,8,1,1,1,1,0,0,0,1,0,0,0,96.04,5.321928095,277.9018753,302.1300284,38.85860329,1.942930165,19.37002913,10.3047612,5.831268154,972,22,1.002,94
,1.7077,2.91623929,73.4868,11.85,31.97307269,-0.302516682,0.245522372,5.745160855,12.40471261,718.07,0,38.732309,11,11,31,0.251252804,-0.120121158,0.037183766,-0.014268514,-0.048859681,32.88438505,32.17782565,42.17123101,43.99248476,36.56267459,1566.587093,1812.899632,2566.394113,2267.41394,1774.950022,0,19,24.287691,0,0,1,7,1,2,0,0,0,0,0,0.096225045,0.343824805,0.391328499,0,0,0.06846532,0.198941077,0.190917918,2.078308534,0.204124145,0.580769521,0.102062073,0.815040188,0.025499586,0.191088627,0.008499862,13.33649881,8.398684033,8.323331585,6.543252926,4.639294357,3.359405194,2.217224579,1.099603799,10.98719646,6.355421985,5.089852317,3.889545465,2.469754138,1.447066794,0.763754468,0.371790577,4.031760854,5.28331718,6.298462876,1.747192886,2.155338651,2.110441549,284,0.722222222,0.42996709,2,5,0.181818182,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4099723,5.551020408,3.321799308,3,16,0,0,1.9,0.333333333,1.148763578,3.377018974,0,3.301927249,6.319517815,0,3.102671684,0,0,0.5,0,0,0,0.272165527,0,0.333333333,0,0,0.5,1,3,2,2,2,2,0,0,1,1,0,0,0,121.7,5.247927513,226.7058608,283.0449188,35.657561,1.980975611,19.95302761,4.970165675,8.500925056,614,26,1.23,94
,1.219,1.485961,60.8947,11.85,14.00408721,-0.301675974,0.17170136,6.69214356,10.00784719,751.02,0,34.415102,10,11,29,0.091768292,-0.031295343,-0.008821583,-0.029831941,0.023169599,15.7199606,17.4985458,24.9970916,26.4956374,20.3570719,1059.434204,1260.398866,1797.398161,1791.545034,1249.126679,0,17,15.964898,0,0,0,7,2,0,4,0,0,0,0,0,0.212027588,0.387737156,0,0,0,0.104253203,0.12948272,0.79794895,0,0.293217604,0,0.376332579,0,0.092933601,0,10.25071238,7.360173345,6.511601649,5.891933902,5.148738959,4.302128619,2.794906166,1.987288646,8.662392066,5.52034578,4.174981741,3.213454284,2.409749241,1.79238856,0.950318572,0.600017836,2.357343086,4.162302883,6.158024053,0.947925083,1.430525148,1.850251825,189,0.933333333,0.196400388,1,2,0.307692308,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17301038,4.107638889,1.743944637,0,11,0,0,2.67,0,0,0,0,8.916188525,14.56310959,0,6.083643419,0,0,0,0,0,0,0.25,0,0,0,0,0.428571429,0.75,0,3,2,1,1,0,0,0,3,0,0,0,38.91,5.087462841,183.3461096,198.1156986,31.34150067,2.089433378,5.768366121,0,5.768366121,326,25,2.226,82
,3.3053,10.92500809,80.8601,11.85,34.96885358,-0.364259217,0.258326405,5.20011179,11.63116894,876.05,0,42.812309,12,12,34,0.429740444,-0.225177924,-0.112483333,0.212831,-0.111084446,30.98184858,26.44686426,39.67174003,47.30446327,43.39145865,1586.650789,1891.316544,2702.923607,3148.981562,2708.978158,0,23,18.889691,0,0,1,11,2,1,0,0,0,0,0,0,0.170103454,0.205534367,0,0,0,0.056131276,0.066101161,1.484192532,0,0.504913788,0,0.687178829,0,0.122573331,0,14.98276318,10.0753874,9.23909783,8.068758964,6.424628577,5.451561779,3.941361405,2.787021003,12.07993492,6.842895232,5.212562036,3.660241266,2.527546552,1.775467258,1.101889232,0.60617254,3.870916183,5.998856653,9.299289085,1.352929799,1.811527355,2.300418448,292,0.80952381,0.176294222,1,4,0.125,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,6.629935721,3.2,0,17,0,0,2.67,0,1.493606728,2.172975479,0,8.6630413,17.08090894,0,8.808001697,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0.5,1,1,3,2,2,2,0,0,0,2,1,0,0,52.9,5.523561956,260.1162086,300.0665554,42.8365833,2.0398373,13.96415898,5.05931639,6.356991538,814,39,2.986,112
,0.7754,0.60124516,85.5199,11.99436975,31.97207206,-0.388965196,0.215064012,5.230817892,10.22600746,1696.08,0,48.589032,5,5,45,0.684442559,-0.378783449,-0.190590673,0.377065296,-0.121653518,30.89108135,29.05064396,38.10118187,34.01497016,32.38655063,1295.261525,1452.976397,1913.7743,1616.024427,1511.963162,1,22,37.628968,0,0,2,0,0,9,1,1,0,0,0,0.11785113,0.253436788,0.262188697,0,0,0.061237244,0.098029674,0.090409616,2.318751403,0.353553391,0.136082763,0,1.58654639,0.25,0.034128709,0,15.29468245,9.95530836,9.534785313,6.390593676,4.929199729,3.914679953,2.215012169,1.550781282,13.65008679,7.897119451,6.61658007,3.535449743,2.413376359,1.618748794,0.764431987,0.452058582,2.538930386,3.460840537,4.456453064,1.215322424,1.481802829,1.566933884,409,0.523809524,0.341539267,2,6,0.846153846,0,0,0,0,0,0,3,0,6,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3553719,8.022222222,5.950413223,7,7,0,3,2.01,1.5,2.392175658,1.481925951,3,4.190133452,5.662798733,0.946721157,1.310370697,0.598408481,0,0,0.384900179,0.166666667,0,0,0,0.685006711,0.863054374,0,0.5,1,7,2,1,2,1,0,0,1,1,0,0,0,107.98,5.459431619,281.385169,316.1569118,41.83219716,1.992009388,24.14379282,8.590092247,12.49915096,1063,25,1.277,104
,0.9041,0.81739681,78.8046,11.99330964,15.99592575,-0.337114933,0.295172369,5.230265833,10.0251698,1747.04,0,50.153446,9,10,44,0.430385708,-0.257313038,0.059293762,-0.128474579,0.249335514,24.26889867,26.99336753,40.26611048,38.98937157,31.48330254,1538.324238,1853.337775,2710.767306,2470.389462,1760.803074,1,25,30.884554,0,0,2,5,2,0,7,0,0,0,0,0.174792465,0.60623615,0.948303565,0,0,0.10681046,0.336435872,0.468796173,1.60956038,0,0.496011291,0,0.90477462,0,0.237834362,0,15.26722023,10.63103029,9.996049432,8.903227948,7.70889598,6.087919936,4.065301092,2.745995577,13.15815305,8.102096355,6.720016627,5.445558853,4.177009481,2.894436469,1.70187243,0.902165201,4.164287592,6.874194698,9.348166999,2.199080443,3.208173011,3.67925336,430,0.863636364,0.115605917,0,3,0.5,0,0,0,0,0,0,2,0,4,0,0,5,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5232,6.135865595,2.810650888,3,12,0,0,3,0.1,3.374501196,3.120648015,0,8.51021168,18.28762858,0,7.084578333,0,0,0,0.5,0,0,0,0,0,0,0.125,0.454545455,0.833333333,3,5,2,2,1,0,0,2,2,1,0,0,34.47,5.64385619,275.0500275,298.1681281,45.65298787,2.075135812,12.27456763,5.675884647,6.598682987,1058,36,3.309,124
,0.4831,0.23338561,76.3727,11.9,15.9959242,-0.388657608,0.136323225,4.791991219,11.73177272,1924.03,0,50.627411,6,6,47,0.320668058,-0.164023984,-0.012355543,-0.018522514,0.088263968,21.90891837,22.49482173,30.82664182,32.32491573,31.54655724,1372.955572,1583.299877,2189.313172,2253.94745,2037.690636,1,21,33.412589,0,0,0,5,1,1,5,2,0,0,0,0,0.171721681,0.246457471,0,0,0,0.116166125,0.117937245,1.69947609,0.144337567,0.284517797,0.058925565,1.021271417,0.064549722,0.14960145,0.022821773,14.58757567,9.548660602,8.639786449,6.654085938,5.282965534,4.439639467,2.545002315,1.683664151,12.93206751,7.560706736,6.252224583,4.433918253,3.299414396,2.566450412,1.306057081,0.785365174,3.240739581,5.114049181,7.270412055,1.795878661,2.622336576,3.454018717,317,0.65,0.117963589,1,2,0.647058824,0,0,0,0,0,0,3,0,6,0,0,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37188209,7.319857313,4.25,4,7,0,2,3,0.550321208,5.61749723,2.133302927,0.6223699,13.80744505,11.12408726,4.427337466,1.310370697,1.39247665,0,0,0.142857143,0,0,0,0,0,0,0,0.5,1,5,2,1,2,1,0,0,0,2,0,0,0,32.7,5.392317423,287.6431174,277.2041793,39.92410685,1.996205342,8.36227991,5.349601236,3.012678674,792,30,2.829,100
,2.6968,7.27273024,110.0086,11.89,15.99492195,-0.28003503,0.208258134,5.430430573,11.4559344,2662.04,0,63.918997,15,16,56,0.329274516,-0.195545025,0.061175931,-0.078595662,0.060591965,28.85440994,30.66154744,42.90735321,44.99045913,44.07299136,1939.395352,2269.323012,3194.139008,3299.125527,3140.279924,0,29,37.941003,0,0,3,8,3,6,3,0,0,0,0,0.07856742,0.363402303,0.668543415,0,0,0.025,0.108339535,0.174405175,1.72130082,0,0.365045005,0,0.850263178,0,0.10807487,0,19.38854058,13.0284071,11.47593797,9.418724314,7.828835904,6.709841144,4.572607022,3.354677987,16.82687487,9.854858841,7.265343868,4.848775922,3.467156507,2.467361897,1.41034094,0.843137124,3.966378342,6.220247147,9.256741137,1.602090186,2.167542053,2.667000316,518,0.555555556,0.103542907,0,3,0.391304348,0,0,0,0,0,0,4,0,5,0,0,7,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.70273484,10.15625,5.331434674,7,15,1,3,3.55,0.614797784,8.386583526,4.878063746,0,13.84480635,22.66927808,0,6.553105012,0,0,0,0,0,0,0,0,0,0.632455532,0.25,0.5,1,8,3,3,2,2,0,0,1,2,0,0,0,37.61,5.857980995,357.2835667,363.2310628,54.67798076,2.025110398,12.64768245,2.56291559,10.08476686,1809,42,5.546,138
,-0.198,0.039204,73.222,11.85,15.99692901,-0.394622021,0.271618627,4.748727768,9.802713517,1696.04,0,48.762239,6,6,44,0.458097303,-0.210962295,0.024009185,-0.206017309,0.259977654,23.68338741,24.82691371,35.09965665,35.15500973,30.42331944,1341.250607,1569.702974,2174.762855,2036.618562,1464.049923,1,23,29.997761,0,0,1,5,1,1,7,1,0,0,0,0.096225045,0.389925437,0.495094957,0,0,0.074535599,0.255053018,0.343513055,1.268359259,0,0.356716516,0,0.771520858,0,0.200102235,0,14.81962648,10.18587185,8.977235403,7.830307346,6.612031323,4.745212298,3.058412862,2.030222842,12.4426101,7.769561597,6.226609618,5.006836851,3.705569433,2.520389923,1.493686464,0.78043038,3.301271508,5.425249371,6.621477664,1.915508578,2.696602769,2.999706911,393,0.80952381,0.172114603,1,4,0.588235294,0,0,0,0,0,0,1,0,5,0,0,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,7.05078125,3.50459708,5,6,0,3,2.89,0,1.674382703,1.43353414,0,10.91155129,17.39262802,0,5.328173333,0,0,0.25,0.707106781,0,0,0,0,0,0,0,0.454545455,0.833333333,5,4,1,2,1,0,0,1,2,1,0,0,49.77,5.523561956,281.4404267,289.1677938,42.8592789,2.040918043,11.41587363,8.115948233,3.299925399,959,32,1.828,110
