Title,ALogP,ALogp2,AMR,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,fragC,nAcid,apol,naAromAtom,nAromBond,nAtom,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,nB,bpol,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,tpsaEfficiency,nHBDon,nHBAcc,HybRatio,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,nAtomLC,nAtomP,LipinskiFailures,nAtomLAC,MLogP,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,PetitjeanNumber,topoShape,nRotB,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,VABC,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,Zagreb
,2.8397,8.06389609,99.7053,11.85,34.96885381,-0.319034913,0.232160775,5.452334786,13.95769363,1466.06,0,53.321481,12,12,43,0.556910269,-0.328734799,0.136329912,-0.052948642,-0.226755098,36.75631762,33.27723015,52.71975147,64.79945039,71.04430501,2260.624774,2800.158426,4316.778372,5381.69003,5253.201262,0,29,26.796519,0,0,2,12,2,2,1,0,0,0,0,0,0.218215977,0.37817811,0,0,0,0.069307433,0.107149569,2.207105906,0.068041382,0.783077202,0.089576246,1.033219725,0.022821773,0.248760358,0.022264052,18.47432702,12.43039467,11.83675621,10.27355054,9.145978491,8.198465864,6.182509901,4.606058232,15.15632469,8.620932977,6.842138527,5.034253747,3.768416417,2.878404211,1.894615107,1.145638015,5.587691774,10.28174108,17.42473987,2.221099178,3.406866118,4.822185401,362,0.807692308,0.135427816,0,5,0.2,0,0,0,0,0,0,2,0,1,0,1,8,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.32223543,7.438016529,3.234375,0,9,0,0,3,0.142857143,3.896250652,3.823865333,0.577350269,11.80739049,20.52870788,3.701071725,6.843913828,3.799835766,0,0.2,0.447213595,0,0,0,0,0,0,0.333333333,0.5,1,1,4,2,2,2,0,0,0,3,1,0,0,49.85,5.857980995,323.0974564,368.0927702,53.44946183,2.055748532,17.60058863,8.241717272,6.807056888,1314,55,3.147,146
,1.5092,2.27768464,72.6283,11.99618638,15.99826339,-0.387069775,0.143057607,5.148024441,12.24569211,1294.03,0,43.106653,6,6,39,0.270701501,-0.098477256,-0.024649992,0.013007689,-0.049678585,19.90891837,20.16272975,28.66073177,32.1587338,29.32491573,1250.329724,1466.837307,2089.012677,2202.965452,1788.103265,1,19,25.895347,0,0,0,6,1,3,3,0,1,0,0,0,0.155502117,0.280502117,0,0,0,0.083679477,0.138114888,1.450189377,0.083333333,0.458748653,0.100592232,0.880421209,0.0625,0.18770766,0.038875529,13.17336211,8.581352672,7.693682154,6.548439548,4.965819618,4.075273034,2.721098853,1.535909355,11.14761046,6.596534229,5.21244078,4.094212906,2.870715109,2.141555471,1.206048047,0.627022263,3.6236834,5.712846241,7.55991313,2.019744219,2.887697841,3.306326086,227,0.666666667,0.164025144,1,2,0.533333333,0,0,0,0,0,0,2,0,5,0,0,4,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4099723,5.969821674,2.962962963,4,7,0,3,2.78,0.142857143,4.261819818,1.330775212,0.577350269,11.64255972,10.83879806,4.646164644,1.190550789,2.080083823,0,0.166666667,0,0,0,0,0,0,0,0,0.5,1,3,2,1,2,1,0,0,0,2,0,0,0,40.54,5.247927513,250.4146895,247.1572291,35.93257568,1.996254205,8.255573904,5.03002573,3.225548175,558,30,1.998,92
,1.2061,1.45467721,86.373,11.99434377,34.96885362,-0.300429784,0.203590274,5.909715129,9.301589264,1563.07,0,49.182653,11,11,43,0.446599741,-0.272312942,0.043367135,0.032521211,-0.158364978,31.87283172,28.47211607,38.14384731,34.07258475,25.61358997,1339.22333,1502.398884,1923.449912,1681.100832,1365.227803,1,24,31.957347,0,0,4,2,0,6,2,0,0,0,0,0.11785113,0.386579869,0.308222551,0,0,0.033333333,0.130611682,0.11235476,1.030256758,0,0.083333333,0,0.585270536,0,0.02236068,0,15.20045984,10.80966309,9.247602393,7.486069488,6.007054987,4.509209185,2.626112504,1.941993687,13.36078059,8.111946194,5.942648778,4.115746376,2.852132769,1.970173139,1.088046257,0.70664616,2.15313882,3.171044184,3.444445084,1.02314057,1.297647051,1.278542846,556,0.954545455,0.156425882,0,5,0.533333333,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.84375,8.740894901,5.263157895,4,7,0,4,2.34,0,0,0,0,17.58446459,5.496449891,0,0.090909091,0,0,0,0,0,0,0,0,0.481411137,2.076394498,0.6082202,0.466666667,0.875,6,3,2,3,2,0,0,1,2,0,0,0,50.08,5.584962501,277.1361875,320.1516225,45.14724662,2.052147574,21.96567821,0,19.45775257,1338,27,2.109,110
,1.9677,3.87184329,103.3177,11.85,15.99592776,-0.360760067,0.176655705,5.244853486,12.92485817,2662.03,0,62.947411,12,12,54,0.28144112,-0.108521223,-0.107583072,0.114655425,0.002199237,28.90891837,32.16272975,47.99309564,54.54655724,49.98964346,2283.810049,2823.309587,4313.21395,4802.290989,4057.469838,1,31,32.454589,0,0,0,10,3,2,7,1,1,0,0,0,0.329668471,0.668894421,0,0,0,0.195030642,0.418356368,1.920539814,0.083333333,0.603231819,0.068041382,1.230090115,0.072168784,0.380760326,0.050296116,18.43251065,13.17147041,12.17962311,10.94678107,9.686494428,8.8573431,6.360337394,5.116281065,15.73303242,10.31982145,8.631013615,7.377770664,6.168637806,5.221235247,3.566641884,2.625264357,5.129160714,9.181741137,14.67323075,3.308442593,5.800968903,8.502562539,599,0.925925926,0.112235689,1,2,0.458333333,0,0,0,0,0,0,0,0,8,0,0,8,2,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.99271592,7.679584121,3.336155046,3,8,0,2,3.77,0,0,0,0,25.96618975,29.42066865,4.852673695,6.304875736,3.019339638,0,0.1,0,0,0,0,0,0,0,0,0.461538462,0.857142857,3,5,2,2,2,0,0,0,5,0,0,0,40.54,5.95419631,350.1997989,361.2041793,56.78106348,2.103002351,8.695201941,5.131057438,3.564144503,1730,52,4.652,154
,4.2844,18.35608336,116.557,11.85,15.99492272,-0.278751695,0.222900019,6.217718262,13.95674096,2155.04,0,63.864653,24,24,51,0.33527304,-0.180753468,0.041157903,-0.015253592,0.049641828,31.85440994,35.49536551,50.38119097,54.98991535,56.98964346,2451.475786,3001.977946,4498.968391,4923.082973,4918.827511,0,34,28.535347,0,0,5,15,3,0,2,0,1,0,0,0.055555556,0.634284962,0.885918084,0,0,0.02795085,0.206732836,0.270184474,1.631004024,0.083333333,0.579151261,0.082133213,0.975278307,0.0625,0.207028179,0.029453083,20.39069429,14.77762356,12.96840346,11.51752595,10.31800225,9.029905809,6.009413111,4.81495603,16.47905722,10.0480214,7.639844922,5.797903939,4.447702216,3.317501153,1.993167192,1.346133384,4.644582383,9.036071462,14.47966132,2.205962506,3.636391379,4.836601207,567,0.966666667,0.117826472,0,4,0.115384615,0,0,0,0,0,0,0,0,2,0,0,17,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.82525952,9.868055556,4.446124764,0,15,0,0,3.88,0,0,0,0,34.67962994,30.69246865,5.968941911,5.286499269,3.532775529,0,0,0,0,0,0,0,0.1,0.285714286,0,0.454545455,0.833333333,5,5,4,4,4,0,0,1,4,0,0,0,46.09,6.087462841,360.3763097,391.1684625,62.7397649,2.091325497,12.23020478,2.637428706,9.59277607,2159,52,3.801,164
,2.1231,4.50755361,100.288,11.9,15.99492169,-0.296882987,0.275296532,5.250783393,11.6526559,2316.05,0,57.738618,9,10,51,0.378617206,-0.304146037,0.171365221,-0.009070166,-0.164637299,27.21439024,29.99391131,44.12872283,48.01807556,45.65491497,2015.103139,2448.971817,3639.932365,3832.400958,3377.903296,1,28,34.661382,0,0,1,5,4,5,3,0,0,0,0,0.096225045,0.360596178,0.726916158,0,0,0.036084392,0.144391858,0.270924951,1.694888068,0,0.481659318,0,0.941392328,0,0.199379981,0,17.55167728,12.1177235,10.93730579,9.878602149,8.848163541,6.83960525,5.411816633,4.323696186,15.17255449,9.186816202,7.051825951,5.627747887,4.303984926,2.984444641,2.03046125,1.397799757,4.51329095,7.9842679,11.15624975,2.225956167,3.365992738,4.227628821,487,0.64,0.151887583,2,4,0.45,0,0,0,0,0,0,3,0,4,0,1,4,2,0,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.36734694,7.552647234,3.336972134,5,11,0,0,3.11,0.472470394,4.846200299,4.187277759,0,7.978497854,21.49836571,0,10.55442772,0,0,0,0,0,0,0,0,0.142857143,0.986777073,0.2,0.454545455,0.833333333,5,4,2,1,1,0,0,1,3,0,0,0,51.37,5.807354922,320.2088317,338.2106617,51.71874874,2.068749949,15.28150548,2.531630256,12.74987522,1442,45,2.552,138
,3.6287,13.16746369,89.6161,11.89,14.00308414,-0.318747044,0.09768038,5.115118963,11.95876283,1696.01,0,51.636239,12,12,44,0.072011313,-0.040651016,-0.002544749,0.010134399,-0.004858507,21.3599803,23.33236387,33.16618193,38.16618193,37.16618193,1775.060794,2140.117818,3185.331419,3542.475807,3065.014639,1,23,25.803761,0,0,0,9,5,3,1,0,1,0,0,0,0.198741682,0.357110711,0,0,0,0.071180556,0.131911045,1.554634153,0.166666667,0.715203943,0.136082763,1.110843918,0.125,0.372008468,0.072168784,14.87203272,10.15903184,9.090613198,7.791036002,6.842222883,5.843702938,4.116308249,3.037932458,13.11036599,7.705177354,6.226195369,4.523959787,3.396907044,2.467251607,1.536184216,0.964879018,3.991167553,7.25966947,11.57097759,2.277900358,3.486193864,4.720201093,332,0.666666667,0.043400922,1,1,0.3,0,0,0,0,0,0,3,0,2,0,1,8,0,0,0,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,6.629935721,2.933454052,5,14,1,3,3.55,0.550321208,6.744068062,4.2196687,1.5,15.19023416,19.59897664,3.270991313,6.083643419,3.041821709,0,0,0,0,0,0,0,0,0,0,0.444444444,0.8,3,3,2,1,2,0,0,0,3,0,0,0,12.03,5.523561956,288.1483244,277.1830499,42.99698532,2.047475491,2.723270699,0,2.723270699,840,38,5.653,112
,3.395,11.526025,76.8032,11.99434387,34.96885348,-0.315258805,0.212872535,5.444211866,11.34526305,814.04,0,40.250309,12,12,32,0.253424954,-0.118340297,0.009116371,-0.060040874,0.05468578,28.20737955,24.11477228,35.11855032,39.58925298,36.94062947,1417.846343,1672.501683,2333.606893,2645.389384,2179.503377,0,21,18.229691,0,0,1,12,0,1,1,0,0,0,0,0,0.170103454,0.214363179,0,0,0,0.056131276,0.064408037,1.104904603,0,0.247525279,0,0.520687764,0,0.069542661,0,13.24227621,9.254020195,8.225786421,6.8902854,5.967124298,5.080689193,3.53308206,2.327482193,11.02237102,6.547715503,4.839381378,3.353888279,2.416019142,1.76306768,1.053570546,0.586103188,2.605236963,4.58829225,7.067682874,0.994527381,1.445502876,1.886347214,260,0.894736842,0.118865751,1,3,0.133333333,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95918367,6.18549346,3.029585799,0,16,0,0,2.67,0,0,0,0,12.50260694,16.77027826,0,4.130851921,0,0,0,0,0,0,0,0,0,0.333333333,0,0.5,1,1,3,2,2,2,0,0,0,2,1,0,0,32.34,5.392317423,236.666456,272.0716408,39.1799777,2.06210409,11.76576869,2.578985626,6.637660697,630,33,2.872,100
,2.8071,7.87981041,116.1104,11.89,15.99693659,-0.317654194,0.283059032,5.195102994,13.29207567,3226.05,0,69.943376,12,12,62,0.560896262,-0.335257396,0.067177841,0.102829494,-0.288597269,33.04336771,34.32545951,47.81984396,57.25929641,62.17226962,2234.153841,2638.002023,3763.596013,4317.338988,4226.667974,1,32,42.774624,0,0,2,11,1,5,3,2,0,0,0,0,0.26304971,0.299727962,0,0,0,0.109793576,0.158177439,1.764868988,0.068041382,0.696212436,0.118905505,1.053698676,0.045643546,0.316801612,0.051293006,21.56226716,14.52324103,12.35391047,10.86306179,8.863455702,7.263456385,4.424103457,3.058517604,18.21266571,10.75353227,8.021342352,6.220143991,4.575076975,3.340135503,1.900516613,1.174104939,5.072539719,9.223169819,13.7559777,2.661821499,4.128548239,5.296868983,684,0.7,0.122109157,0,5,0.44,0,0,0,0,0,0,3,0,6,0,0,10,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.63867188,11.74380165,5.688793335,4,9,0,3,3.66,0.50471726,7.486174643,3.758762856,1.040041912,24.17611902,18.15457336,3.96834881,2.593705704,2.648059603,0,0.2,0.632455532,0,0,0,0,0,0,0.25,0.5,1,9,3,2,3,2,0,0,0,3,0,0,0,49.85,6,409.3592292,408.2412931,60.53342437,2.017780812,14.70629057,7.736735997,6.969554573,2419,52,3.688,152
,5.425,29.430625,123.7369,11.99325273,34.96885396,-0.33613469,0.176643548,5.272227112,11.68500355,2730.04,0,68.945411,18,18,57,0.318253857,-0.139884199,-0.071006449,0.066973646,0.061159804,39.20737955,36.28095422,50.73099877,56.61682423,49.30484658,2272.541755,2643.049919,3614.615348,4037.098471,3439.041108,1,33,34.854589,0,0,0,16,3,3,3,0,0,0,0,0,0.25,0.345522031,0,0,0,0.083333333,0.109514838,1.72130082,0,0.365045005,0,0.980371683,0,0.122404435,0,20.92407448,14.61419354,12.92700094,10.81766372,8.992545097,7.386618488,5.199457928,3.593077954,18.10741282,10.90090926,8.366904168,5.981751832,4.287123687,3.100030869,1.956921012,1.199764488,4.040977301,6.402147113,8.9809553,1.886682429,2.561534651,3.145787827,799,0.9,0.056315302,0,3,0.269230769,0,0,0,0,0,0,1,0,6,0,0,12,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16804408,11.22765432,6.081011204,7,13,1,3,3.88,0,3.13898259,1.277660556,0,29.27500904,27.66533357,0,4.395339658,0,0,0,0,0,0,0,0,0,0,0.25,0.466666667,0.875,7,4,3,2,3,0,0,0,3,1,0,0,23.55,6.044394119,395.756452,418.1811914,61.81622874,2.060540958,11.87027995,2.5430914,6.811023278,2709,50,6.013,156
,1.8202,3.31312804,64.7821,11.99852078,34.9693801,-0.348422182,0.12538947,5.13060394,11.35419515,985.03,0,38.964274,6,6,34,0.269742686,-0.162336074,0.035408488,-0.022347423,-0.045162486,24.84739924,20.11450039,28.9000891,34.35013365,34.79243524,1182.074476,1390.700516,1974.029611,2073.310172,1657.033733,1,17,23.993726,0,0,0,4,2,0,4,0,0,0,0,0,0.123596937,0.284049121,0,0,0,0.07186437,0.132740284,1.118978898,0,0.373413408,0,0.732632097,0,0.207703277,0,11.7067423,7.647065708,6.802942185,5.699736397,4.85375587,4.064154157,2.511801867,1.516817936,10.84272646,6.043105644,4.920712207,3.671297617,2.861417351,2.182132495,1.162901691,0.652255339,2.812027334,4.68688273,7.218130534,1.623734622,2.45019316,3.447681642,180,0.625,0.052152233,0,1,0.538461538,0,0,0,0,0,0,3,0,3,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4567474,5.104166667,2.339761249,3,7,0,0,2.56,0.650697637,3.400144902,4.299147484,0,3.99735645,11.10601766,0,6.083643419,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.75,2,2,1,1,1,0,0,0,2,0,0,0,12.47,5.087462841,224.88002,239.107692,32.09515425,2.005947141,8.428883015,2.808032392,3.052566364,392,27,2.975,82
,2.7926,7.79861476,79.399,11.99851815,34.97015643,-0.364267295,0.255936752,4.895457401,11.5953874,604.07,0,39.905137,12,12,30,0.516981644,-0.247250171,-0.155446562,0.302944824,-0.26350132,39.05477879,28.56481683,44.56435806,52.54764382,47.90375534,1572.033242,1870.150834,2654.962121,3026.229054,2573.128056,0,23,14.936863,0,0,2,10,1,1,0,0,0,0,0,0,0.151374715,0.28688347,0,0,0,0.046411678,0.085148684,1.570696873,0,0.442044204,0,0.682849987,0,0.103805533,0,14.98276318,10.05855065,9.357580956,7.877891413,6.324169855,5.598802591,3.962311417,2.79996976,12.0591278,6.801944743,5.145063582,3.498395053,2.379146782,1.701290663,0.978326307,0.552408159,3.722550283,5.4675163,8.701213976,1.258207978,1.617448445,2.050720487,290,0.80952381,0.23233125,2,5,0.071428571,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,5,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,6.629935721,3.347107438,0,17,0,0,2.23,0,0,0,0,4.706434134,13.94284996,0,11.05171743,0,0,0.333333333,0,0,0,0,0,1,0,0,0.5,1,1,3,2,2,2,0,0,0,2,1,0,0,74.58,5.523561956,251.7320673,321.007182,42.86696161,2.041283886,19.4403737,5.082050681,9.25526854,819,38,2.821,112
,3.2879,10.81028641,122.8496,11.999,34.96885413,-0.30353367,0.263043602,3.939521889,12.07976046,2308.1,0,65.668653,12,12,54,0.637564059,-0.320365602,-0.165609486,0.28652957,-0.071771708,45.19623882,42.71733288,63.41282101,73.16752176,70.57520341,2627.411951,3191.67997,4696.045637,5330.025342,4968.339609,3,37,34.171347,0,0,3,12,2,5,0,0,0,0,0,0.07856742,0.469747501,0.781084537,0,0,0.025,0.156651673,0.236352209,2.409727128,0,0.69084993,0,1.135815426,0,0.15516542,0,23.11215522,15.91872399,14.86558728,12.85338209,10.82958116,9.3942985,6.891213461,5.512186502,18.54790082,10.99910415,8.569898411,6.333371229,4.432498169,3.268979852,1.912093351,1.21059886,5.939813921,9.373073464,14.11445709,2.274480708,3.015284143,3.785325306,830,0.818181818,0.203927136,0,6,0.260869565,0,0,0,0,0,0,1,0,5,0,1,7,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.68371074,10.54595336,5.12,3,25,0,0,2.89,0,1.894245862,0.94863742,0,14.63032016,27.1946022,0,12.44356079,0,0,0.595275394,0,0,0,0,0,0.333333333,1.735218991,1.004706186,0.466666667,0.875,3,5,2,3,2,0,0,1,3,1,0,0,94.65,6.209453366,401.343075,464.1363664,68.33641563,2.070800474,29.70625402,7.478236379,19.67017652,3057,61,2.974,182
,3.9014,15.22092196,108.5281,11.99850553,34.9693806,-0.303034316,0.340108707,4.623456197,12.80765309,2107.05,0,60.040239,12,12,50,0.447951216,-0.369088478,0.25848449,-0.084487986,-0.060625523,36.98184858,33.77895624,48.94793515,55.56109276,53.7272747,2191.365629,2626.392781,3781.73408,4451.037778,4014.31925,0,30,31.737761,0,0,1,7,5,4,4,0,0,0,0,0,0.234708048,0.358700747,0,0,0,0.101474535,0.138190214,1.5743207,0,0.400211292,0,0.857748063,0,0.134186076,0,18.80275414,13.1690351,11.64606923,10.07789401,8.697056258,7.400193256,5.456222076,4.238626121,16.25866627,9.916434168,7.413559157,5.610038058,4.251929535,3.273248893,2.120063482,1.41788319,4.031283695,6.770220945,10.15550851,1.876196664,2.809581623,3.770450603,591,0.777777778,0.11103121,0,4,0.363636364,0,0,0,0,0,0,1,0,7,0,0,6,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,9.212018141,4.451843044,5,14,0,0,3.33,0,1.762439151,1.003386015,0,17.84942879,30.32352455,0,9.716899803,0,0,0,0.5,0,0,0,0,0,0.166666667,0,0.461538462,0.857142857,3,4,2,2,2,0,0,0,3,1,0,0,42.43,5.906890596,351.5356576,382.1448058,55.90812148,2.070671166,14.48988147,5.381584095,6.556096243,1772,49,3.817,144
,3.8423,14.76326929,85.74,11.99851384,34.97015651,-0.364261915,0.258330746,5.230674541,11.91934481,834.06,0,44.325516,12,12,34,0.456071692,-0.230893837,-0.113782426,0.191534018,-0.053323736,39.69479849,29.3986349,45.57528131,56.15977519,52.73730152,1762.442161,2109.907839,3041.463276,3562.107378,3111.621655,0,24,18.216484,0,0,1,11,2,1,0,0,0,0,0,0,0.151374715,0.278054658,0,0,0,0.051834039,0.095449582,1.689310889,0,0.588653006,0,0.839677697,0,0.167322421,0,15.85300667,10.486071,9.766603279,8.5411987,6.793585952,5.687861482,4.199761031,2.936789468,13.13647807,7.326508608,5.733583037,4.071581041,2.794604243,1.948981144,1.224383338,0.685700817,4.376221538,6.780859231,10.42935935,1.677784517,2.211684345,2.802310681,305,0.772727273,0.158370155,1,4,0.125,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.84375,6.857142857,3.298611111,0,17,0,0,2.56,0,1.328271389,2.297646797,0,6.212989887,17.23743186,0,11.05171743,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0.5,1,1,3,2,2,2,0,0,0,2,1,0,0,52.9,5.584962501,275.3272764,334.0275831,44.69231065,2.031468666,16.51771218,5.059192171,6.356571694,913,42,3.608,118
,2.6666,7.11075556,105.7239,11.99737551,19.00126013,-0.300052608,0.436854362,3.622696667,9.797923702,2669.08,0,61.467618,11,11,55,0.568247642,-0.340739192,-0.000561235,0.030249449,0.007964186,35.30603392,36.9333369,58.29799542,51.0110561,42.8724906,1911.438778,2298.334681,3321.695322,2991.522591,2393.635384,1,33,39.292382,0,0,2,5,1,7,4,2,0,0,0,0.292643595,0.721707289,1.061950789,0,0,0.192916438,0.389027536,0.487038124,2.789402073,0.288675135,0.76353991,0.144337567,1.053946977,0.013498731,0.200890291,0.004499577,20.00986092,13.98731445,13.6034696,11.31225942,9.553317243,7.506179747,5.56269388,4.252655064,16.40513082,10.55402123,8.509284757,6.826371687,5.203844253,3.483590099,2.292672581,1.553727957,5.430366972,8.050310029,10.10924179,2.419850378,3.414575243,3.632169294,827,0.862068966,0.091778658,0,4,0.619047619,0,0,0,0,0,0,0,0,10,0,0,4,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.87786961,8.501457726,4.345270891,3,7,1,2,2.89,0,0,0,0,18.63110063,18.10044564,2.277885957,3.326952065,0.95672337,0,0,0,0,0,0,0,1,1.477763429,0.685006711,0.5,1,5,5,2,3,2,0,0,3,2,0,0,0,37.19,6.044394119,348.1940264,405.2140307,60.34223102,2.080766587,23.97872349,0,16.83126326,2613,45,5.161,164
