BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,mol_smile
2.595,33.303,6.95,6.95,6.95,4.414,4.414,4.414,2.768,2.768,1.707,1.707,1.03,1.03,0.0,0.0,0.0,0.0,0.0,0.0,44.946,0.0,0.0,13.847,0.0,128.157,1.0,0.0,9.0,108.099,103.688,9.0,8.0,8.0,59.659,2.264,0.065,2.264,-0.053,1.367,0.053,1.367,-0.065,3.757,43.667,128.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,CCCCCCCCC
2.187,7.51,2.707,2.284,2.284,1.414,0.986,0.986,0.408,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.076,6.924,6.579,0.0,42.047,0.333,-0.26,3.0,36.033,2.755,2.74,1.74,1.74,20.78,3.361,0.103,3.361,-0.047,1.75,0.047,1.75,-0.103,1.192,15.871,42.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.579,6.076,6.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.924,0.0,12.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.924,12.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC=C
2.75,539.706,11.0,8.567,10.725,7.126,4.622,5.701,3.376,4.454,2.484,3.726,1.536,2.113,0.0,4.795,0.0,5.559,0.0,14.951,0.0,4.682,48.985,22.591,0.0,313.992,0.182,-1.04,15.0,303.038,3263.058,10.477,3.844,1.624,101.459,11.945,0.285,11.945,0.285,0.043,0.284,0.043,-0.284,2.089,68.464,314.126,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0,3.57,0.0,0.0,5.559,0.0,9.476,4.682,0.0,0.0,18.199,41.647,7.048,11.381,2.0,0.0,22.591,0.0,9.364,7.048,6.924,0.0,49.95,0.0,5.687,5.559,0.0,0.0,22.591,9.364,7.048,10.494,5.694,35.126,0.0,5.687,0.0,26.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.329,27.37,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1c(I)c(=O)n(-c2ccccc2)n1C
2.754,23.119,4.992,4.439,4.439,2.808,2.417,2.417,1.696,1.696,1.009,1.009,0.129,0.129,0.0,0.0,0.0,0.0,12.525,6.421,0.0,0.0,6.924,6.924,5.107,88.089,1.0,-0.04,6.0,76.054,19.8,5.96,3.162,2.213,38.993,8.335,0.396,8.335,0.046,0.33,0.046,0.33,-0.396,1.025,26.541,88.15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,38.0,5.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268,5.918,6.607,0.0,0.0,5.107,0.0,0.0,0.0,5.918,20.268,6.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.713,0.0,5.918,20.268,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OCC(C)CC
2.831,49.51,4.992,4.024,4.024,2.77,1.904,1.904,0.925,0.925,0.348,0.348,0.203,0.203,0.0,4.795,0.0,5.969,6.607,0.0,6.924,6.924,0.0,4.737,0.0,88.052,0.75,-0.53,6.0,80.042,14.834,5.47,2.694,3.47,37.109,9.822,0.466,9.822,0.302,0.211,0.302,-0.211,-0.466,0.569,22.307,88.106,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,36.0,4.737,0.0,0.0,0.0,0.0,5.969,4.795,0.0,0.0,0.0,0.0,6.924,6.924,6.607,0.0,9.531,5.969,0.0,0.0,0.0,13.847,6.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576,9.531,0.0,13.847,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(=O)OCC
2.447,19.219,5.536,5.536,5.536,3.414,3.414,3.414,2.061,2.061,1.207,1.207,0.677,0.677,0.0,0.0,0.0,0.0,0.0,0.0,32.104,0.0,0.0,13.847,0.0,100.125,1.0,0.0,7.0,84.077,35.51,7.0,6.0,6.0,46.929,2.246,0.065,2.246,-0.053,1.361,0.053,1.361,-0.065,2.977,34.433,100.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,CCCCCCC
2.681,305.712,12.889,10.467,10.467,8.064,6.234,6.234,4.484,4.484,3.384,3.384,2.158,2.158,23.26,14.384,0.0,0.0,12.842,25.683,0.0,6.924,0.0,17.557,0.0,240.147,0.75,-1.39,17.0,220.143,5172.794,13.674,5.795,2.838,101.332,11.839,0.328,11.839,0.328,0.421,0.277,-1.054,-0.277,1.719,63.164,240.303,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,6.0,0.0,1.0,1.0,96.0,0.0,5.415,0.0,11.814,0.0,6.031,20.223,4.795,0.0,0.0,39.531,12.842,0.0,0.0,1.0,14.384,17.845,0.0,10.634,5.415,52.372,0.0,0.0,0.0,0.0,10.634,4.795,0.0,0.0,17.845,9.589,5.415,52.372,0.0,0.0,0.0,0.0,75.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,CCCCCCC1(CC)C(=O)NC(=O)NC1=O
3.298,486.655,14.629,11.448,11.448,8.912,6.142,6.142,4.484,4.484,3.317,3.317,2.126,2.126,29.178,14.384,0.0,6.421,6.421,4.9,13.124,6.924,6.924,23.737,0.0,262.132,0.5,-2.09,19.0,244.165,12293.487,14.969,5.7,2.387,112.582,12.391,0.33,12.391,0.33,0.148,0.277,-1.368,-0.277,1.307,70.787,262.309,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,3.0,0.0,1.0,1.0,102.0,0.0,5.415,0.0,11.814,0.0,6.031,19.806,4.795,0.0,12.499,18.92,13.345,19.386,0.0,1.0,14.384,17.845,0.0,10.217,11.333,26.689,7.048,12.655,0.0,11.841,5.317,4.795,0.0,0.0,29.793,9.589,23.174,26.689,12.655,0.0,0.0,0.0,66.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCC#CC(C)C1(CC=C)C(=O)N(C)C(=O)NC1=O
1.954,612.298,14.613,12.503,12.503,10.137,7.568,7.568,6.428,6.428,5.147,5.147,4.077,4.077,6.104,5.107,0.0,11.519,6.421,31.009,11.127,7.11,12.142,24.09,9.474,287.152,0.529,-1.52,21.0,266.191,95968.988,13.164,4.486,1.755,124.52,9.973,0.493,9.973,0.166,0.008,0.166,-0.412,-0.493,1.85,79.803,287.359,1.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,112.0,19.48,6.104,11.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.218,31.643,18.529,18.629,4.0,14.58,0.0,0.0,4.9,0.0,37.009,20.702,35.412,0.0,11.499,9.474,0.0,11.499,0.0,42.917,11.96,0.0,23.969,24.285,0.0,0.0,0.0,41.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.583,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1CN(C)Cc2ccc(OC)c3c2[C@]12C(O3)C[C@@H](O)C=C2
3.143,45.61,4.284,2.211,2.967,2.27,0.885,1.321,0.399,0.617,0.082,0.247,0.0,0.0,6.081,8.781,0.0,5.535,0.0,0.0,0.0,0.0,0.0,11.601,0.0,97.973,0.0,-0.11,5.0,97.471,9.651,4.89,2.147,3.89,33.049,10.493,0.281,10.493,0.281,0.222,0.172,-1.855,-0.172,1.963,16.152,98.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,6.081,0.0,0.0,0.0,8.781,0.0,11.601,0.0,0.0,5.535,0.0,8.781,11.601,0.0,0.0,0.0,0.0,0.0,11.616,0.0,0.0,0.0,8.781,0.0,11.601,0.0,0.0,0.0,0.0,11.616,0.0,0.0,0.0,0.0,0.0,4.424,0.0,0.0,0.0,0.0,0.0,0.0,20.986,-1.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC(F)=CCl
3.239,75.843,6.621,4.034,4.034,3.561,1.853,1.853,1.093,1.093,0.365,0.365,0.153,0.153,12.783,13.171,0.0,0.0,0.0,6.262,0.0,0.0,0.0,11.316,0.0,126.029,0.5,-0.67,8.0,121.037,36.616,7.33,2.592,5.33,44.755,11.07,0.492,11.07,0.422,0.757,0.422,-4.242,-0.492,1.709,22.204,126.077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,48.0,4.737,0.0,6.607,0.0,0.0,6.176,0.0,0.0,13.171,0.0,6.579,0.0,0.0,6.262,0.0,17.908,0.0,0.0,0.0,0.0,6.176,6.607,12.841,0.0,0.0,0.0,13.171,0.0,0.0,12.783,4.737,0.0,0.0,12.841,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.21,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC(F)(F)COC=C
2.279,56.439,5.983,5.983,5.983,3.805,3.805,3.805,3.239,3.239,2.54,2.54,1.502,1.502,0.0,0.0,0.0,0.0,0.0,11.836,25.683,0.0,0.0,13.847,0.0,112.125,1.0,0.0,8.0,96.088,72.495,6.125,2.52,1.24,52.288,2.379,0.062,2.379,-0.042,1.003,0.042,1.003,-0.062,2.833,36.796,112.216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.531,11.836,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.836,39.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.836,39.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC1C(C)CCCC1
2.678,29.02,5.699,5.699,5.699,3.27,3.27,3.27,2.536,2.536,1.135,1.135,0.612,0.612,0.0,0.0,0.0,0.0,0.0,5.918,19.262,0.0,0.0,20.771,0.0,100.125,1.0,0.0,7.0,84.077,29.02,7.0,4.167,6.0,46.929,2.273,0.065,2.273,-0.047,0.903,0.047,0.903,-0.065,2.833,34.363,100.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.034,5.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.918,40.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.918,40.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC(C)CCCC
2.716,37.303,6.406,6.406,6.406,3.77,3.77,3.77,2.89,2.89,1.385,1.385,0.803,0.803,0.0,0.0,0.0,0.0,0.0,5.918,25.683,0.0,0.0,20.771,0.0,114.141,1.0,0.0,8.0,96.088,48.276,8.0,5.143,6.0,53.294,2.287,0.065,2.287,-0.047,0.904,0.047,0.904,-0.065,3.223,38.98,114.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.454,5.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.918,46.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.918,46.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,CC(C)CCCCC
2.829,78.985,7.113,6.145,6.145,4.27,3.404,3.404,2.047,2.047,1.053,1.053,0.568,0.568,0.0,4.795,0.0,5.969,6.607,12.842,13.345,0.0,0.0,6.924,4.737,130.099,0.857,-0.53,9.0,116.075,84.627,8.47,5.604,7.47,56.204,10.185,0.466,10.185,0.302,0.175,0.302,-0.175,-0.466,1.74,36.158,130.187,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,54.0,4.737,0.0,0.0,0.0,0.0,5.969,4.795,0.0,0.0,0.0,19.765,6.421,6.924,6.607,0.0,9.531,5.969,0.0,0.0,0.0,33.11,6.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576,9.531,0.0,33.11,0.0,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,CC(=O)OCCCCC
