Title,fragC,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,ECCEN,FMF,tpsaEfficiency,HybRatio,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,PetitjeanNumber,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,TopoPSA,VAdjMat,VABC,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,Zagreb
,3970.05,0.595686061,-0.239098724,-0.071330916,0.115892751,-0.120497384,34.87234518,35.99255186,58.42748078,73.75584869,78.3060235,2800.902102,3514.876652,5635.312686,6707.924228,6245.851331,0,0,1,5,1,4,9,4,2,0,0,0,0.197352834,0.720780018,0,0,0,0.156037674,0.517286382,3.38975245,0.292081986,1.652136709,0.468569581,2.236391852,0.221479798,1.029605434,0.265657277,22.60408353,14.58700684,14.3556868,12.43559409,11.28992224,9.275595585,6.668357123,5.138568166,19.27851289,11.94026897,10.71121566,9.163275297,7.793085846,6.063278694,4.354964749,3.18588074,8.821783314,16.3863898,25.57123745,5.900681609,10.43191756,15.03662555,676,0.580645161,0.188368519,0.730769231,0,0,0,0,0,0,4,0,8,0,3,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1349481,8.652263374,3.675,0.875661492,8.492022214,6.848474768,3.396697952,12.26246151,23.60707776,9.775583641,7.921635278,8.831234274,1.10520945,0.788562353,0.961124566,0,0,0,0,0,0,0,0.5,4,0,1,0,0,0,0,4,0,0,0,80.67,6.087462841,439.5950642,62.89689437,2.028932077,13.11045753,13.11045753,0,2328,68,176
,2844.04,0.522534224,-0.268602369,-0.046188817,0.164171005,-0.16640415,30.68338741,33.15900569,45.49109766,47.92975065,41.48737359,1936.426355,2276.62264,3188.024628,3115.253276,2638.482619,0,0,0,10,3,3,4,2,0,0,0,0.07856742,0.486185048,0.720688901,0,0,0.051031036,0.233301361,0.303886737,1.607571956,0,0.32616718,0,0.975434277,0,0.089824799,0,19.50986092,13.67336639,11.94908506,10.51957006,8.694830842,7.230567748,4.83356107,3.640682583,16.81785836,10.22995982,8.070461213,6.285957346,4.712021514,3.566011334,2.17765414,1.539648922,4.083661899,6.487185019,8.89180277,2.044146014,2.89110647,3.500430477,759,0.821428571,0.102237586,0.458333333,0,0,0,0,0,0,2,0,7,0,0,7,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.24037461,9.871281774,5.023781213,0.2,3.040458784,3.180564262,0,20.57260191,23.68916727,0,8.345543158,0,0,0,0.365148372,0.333333333,0,0,0,0,0,0,0.5,4,2,3,2,0,0,1,3,0,0,0,38.77,5.95419631,371.3464843,57.76186514,2.062923755,11.6887255,8.214973979,3.473751518,2333,44,148
,2095.04,0.292523668,-0.12052066,-0.028515241,0.018437874,0.005592003,25.68338741,27.3286398,41.54628535,41.09593259,29.15555351,1625.638672,1962.5372,2887.258672,2644.390823,1786.912099,0,0,1,5,1,1,7,3,1,0,0,0,0.312859459,0.805594926,0,0,0,0.268874338,0.646252835,2.101814644,0.102062073,0.472852885,0.072168784,1.462130742,0.088388348,0.093213221,0.018042196,16.02673326,11.0384438,10.7455248,9.087278255,7.721328487,6.457952688,4.598749785,3.169277713,13.42363135,8.83137318,8.026853035,6.258965816,5.621126075,4.471385115,3.168911036,2.028556803,4.650041955,7.367609834,10.50018404,2.649536162,4.841537772,6.51872913,506,0.869565217,0.220696871,0.631578947,0,0,0,0,0,0,0,0,8,0,0,3,3,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.46745562,6.378698225,3.25443787,0,0,0,0,13.18787868,20.79769397,3.934161468,4.657223793,2.325365261,0,0.5,0,0,0,0,0,0,0,0,0.5,5,1,2,1,0,0,0,5,0,0,0,69.56,5.700439718,303.6759373,47.6687639,2.072554952,10.63520645,7.605137048,3.030069406,1290,37,130
,2965.04,0.474670702,-0.268863843,-0.058903243,0.12724123,-0.066417461,30.26889867,32.99336753,45.54682913,51.87864922,55.48791737,2253.554641,2730.064862,4030.162685,4508.591817,4450.666203,0,0,1,10,2,8,1,1,1,0,0,0.068041382,0.549020065,0.710079908,0,0,0.045643546,0.238620745,0.315919734,1.35537036,0.055555556,0.683012702,0.115408348,0.905571413,0.036084392,0.306729861,0.048686536,19.39913046,13.76322212,11.64088261,10.58721185,9.303252609,7.600715405,4.918576648,3.77265123,16.71863098,10.46986574,7.823464371,6.415175794,4.94068552,3.638285508,2.240094007,1.477201581,4.494012177,8.975829883,13.30888507,2.549112868,4.288061399,5.517235419,537,0.892857143,0.086666676,0.458333333,0,0,0,0,0,0,1,0,8,0,0,10,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.24037461,9.871281774,4.257999496,0,3.014864535,0.961124566,0.25,32.81112575,21.0727376,5.819271456,3,4,0,0,0.111111111,0,0,0,0,0,0,0.2,0.454545455,4,2,4,2,0,0,1,3,0,0,0,32.78,5.95419631,373.5530178,57.76011818,2.062861363,12.40167484,5.600984557,6.800690279,1843,49,148
,2364.05,0.55391468,-0.264726016,-0.08266996,0.23204029,-0.24395846,27.45785644,29.49109766,46.48737359,60.81158016,59.31029134,2075.385053,2636.270413,4291.483593,5114.001367,4367.77837,0,0,0,4,2,1,7,1,1,0,0,0,0.182273949,0.708008326,0,0,0,0.129654749,0.414613522,2.30863186,0.174230856,1.095960615,0.322247783,1.441211922,0.108143546,0.568398491,0.146572575,17.1125197,11.46449249,10.88337572,10.23107409,9.195079806,8.447513544,6.33020871,4.827562548,14.71017913,8.816507981,7.688709209,6.769804442,5.637672058,4.78988124,3.316920531,2.316011758,6.534480491,12.40653646,20.93037035,3.852820794,6.778512012,10.3128324,356,0.708333333,0.186557976,0.684210526,0,0,0,0,0,0,3,0,6,0,0,2,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.41563786,6.02055165,2.264201381,0.421716333,4.910216046,4.303301659,1.365408182,8.390310972,17.14521379,7.128699309,5.844073608,5.553157574,1,0.2,0.671378385,0.333333333,0,0,0,0,0,0,0.444444444,4,1,1,1,0,0,0,4,0,0,0,62.16,5.754887502,315.1026227,49.51316162,2.063048401,14.1363595,10.8193578,3.317001691,1062,55,140
,1344.03,0.220681609,-0.106187117,-0.027653878,-0.010848854,0.066321378,28.26220238,27.33611823,36.50390546,35.05282648,33.71967383,1584.949704,1828.77402,2446.292674,2319.115938,2168.832867,0,0,1,11,2,1,2,0,0,0,0,0.144337567,0.234708048,0.369226785,0,0,0.11785113,0.119875421,0.143415402,0.80274943,0,0.219416097,0,0.501885161,0,0.099992172,0,14.49335306,10.3813414,8.581921778,7.32366386,6.194288586,4.739855423,3.259499611,2.328013012,12.89805969,8.086491444,5.970698125,4.500263501,3.250036506,1.984793441,1.213327659,0.713413925,2.280238966,3.892672863,5.259352906,1.227798526,1.730250663,1.856029542,358,0.80952381,0.166600063,0.222222222,0,0,0,0,0,0,1,0,2,0,0,10,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,8.022222222,4.05,0,1.844191018,0.858017508,0,15.89271687,19.0433317,0,4.508797714,0,0,0,0,0,0,0,0,0,0,0,0.5,3,3,2,2,0,0,1,2,0,0,0,49.5,5.523561956,269.9556059,43.20174841,2.057226115,8.934973212,3.171705249,2.732685854,931,29,106
,3096.08,0.615170151,-0.316758385,0.014000961,0.007201733,-0.096185331,49.63035923,46.99589443,74.08783821,76.93851842,65.43492734,2719.78951,3254.388921,4644.504158,4906.591086,4230.826447,0,0,0,17,2,5,3,1,0,0,0,0,0.363402303,0.627314029,0,0,0,0.178394199,0.304261888,3.270527298,0.288675135,0.872656666,0.144337567,1.286887857,0.013498731,0.221749563,0.004499577,25.2858818,17.2918449,16.49866173,13.53499808,10.94040387,9.402174108,6.921163188,5.117228527,20.41722894,12.88884568,10.3260763,8.026466018,6.043690283,4.725343247,3.043095238,2.046294846,6.437325219,9.227216042,12.96818432,2.808502744,3.979191846,5.222390871,1140,0.833333333,0.095007451,0.321428571,0,0,0,0,0,0,0,0,7,0,0,11,1,0,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5625,12.02734839,6.604570637,0,0,0,0,27.31421984,31.60220009,2.534202485,6.721800248,1.503235349,0,0,0,0,0,0,0,0,0,0.25,0.5,5,4,3,2,0,0,0,5,0,0,0,48.85,6.321928095,445.5601543,74.24572282,2.062381189,22.5326667,2.582241717,7.066142194,4564,61,196
,1141.08,0.715208579,-0.355923016,-0.038365954,0.261168499,-0.315931851,24.53779735,24.01780368,33.20403363,28.25872272,24.04142415,1003.004151,1125.18662,1445.740666,1119.216307,970.8153523,0,0,4,0,0,4,4,0,0,0,0,0.23570226,0.402368927,0.262891712,0,0,0.158113883,0.176353121,0.101545246,1.382088123,0,0.23570226,0,0.49704381,0,0.064549722,0,14.53516943,9.558550648,8.59563262,6.640739456,4.983177262,3.227539135,1.633201574,1.104464151,11.1842746,6.692834803,4.934047027,3.353031925,2.307555242,1.060055367,0.50621564,0.273359742,2.738769568,3.563666733,3.821672055,0.929898043,1.155382691,0.799834275,378,0.8,0.35026058,0.666666667,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37188209,7.852040816,5.05785124,0,0,0,0,6.250945832,8.208617797,0,1.321802152,0,0,0.899644243,0,0,0,0,0,1,1.154700538,0.142857143,0.454545455,2,0,2,0,0,0,2,0,0,0,0,98.82,5.392317423,259.9974696,39.76268753,1.988134376,22.74431168,10.09164148,12.6526702,962,23,98
,1516.05,0.333528958,-0.178416742,-0.000877697,0.053268579,-0.083391237,37.92032945,27.23272486,40.85590966,51.03956223,42.50512044,1617.667654,1889.539075,2641.521457,2679.096929,2580.652514,0,0,1,6,0,1,6,0,0,0,0,0.11785113,0.204124145,0.429300367,0,0,0.11785113,0.129465517,0.246996869,1.590383419,0,0.537788883,0,0.99997928,0,0.312388234,0,15.56854962,9.95159616,8.993212214,7.459636277,5.770137934,4.321345323,3.037768257,1.842543954,14.28564079,8.144580088,6.559316519,4.930396357,3.44241103,2.190546823,1.390979035,0.763494642,3.910899895,5.776688013,8.05346154,2.300892344,2.942779575,3.556407444,304,0.571428571,0.071774509,0.5625,0,0,0,0,0,0,3,0,4,0,0,3,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3553719,7.513007284,3.854848305,0.650697637,4.44907066,4.042125999,0,6.12488818,14.80397298,0,5.35114755,0,0,0,0,0,0,0,0,0,0,0.333333333,0.444444444,2,1,2,1,0,0,1,1,0,0,0,23.55,5.459431619,300.3393432,41.61712044,1.98176764,14.07079907,2.50502339,6.52746275,866,33,106
,420.03,0.209967528,-0.047085903,-0.085292965,0.038960349,-0.012827636,14.49442964,15.19061808,21.21500904,18.04855522,14.49482173,722.6611685,826.3474674,1109.046624,893.0490293,669.7502692,0,0,1,7,0,1,1,0,0,0,0,0.096225045,0.350067718,0.344829141,0,0,0.035355339,0.09954178,0.074085102,0.827126825,0,0.164266427,0,0.347199205,0,0.031100423,0,9.259148545,6.270856948,5.615804827,4.43491896,3.822002519,2.696709588,1.295136894,0.871750457,7.396533609,4.192734922,3.053141868,1.914769134,1.326496624,0.779208466,0.319939564,0.172320393,1.725269281,2.931927727,3.586418635,0.538355066,0.731804958,0.726433792,150,0.846153846,0.187673075,0.2,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.551020408,4.022160665,2.083333333,0,1.243816058,1.310370697,0,6.409925916,6.641727411,0,1.310370697,0,0,0,0,0,0,0,0,0,1,0,0.428571429,2,1,2,1,0,0,1,1,0,0,0,32.67,4.807354922,163.5048412,26.23139461,2.017799585,8.975855984,2.534295654,6.44156033,239,16,66
,659.02,0.142699636,-0.090664235,0.01011869,0.010757231,-0.001840176,14.7199606,15.83090967,21.3570719,18.4985458,15.66472773,863.10687,982.5535344,1305.59845,1134.969146,881.6755605,0,0,3,5,1,2,1,0,0,0,0,0.11785113,0.287954585,0.234292039,0,0,0.033333333,0.084653357,0.066631041,0.73090178,0,0.27101751,0,0.399860089,0,0.113634281,0,9.966255326,6.7876937,5.829249007,4.996571392,3.964760879,2.511804852,1.298922913,0.853686947,8.513229345,4.831852604,3.468382597,2.561540565,1.68906957,0.880576222,0.392823988,0.212058983,2.030552507,3.167420862,3.654162383,0.974436385,1.276597224,1.23765868,167,0.857142857,0.095746894,0.25,0,0,0,0,0,0,2,0,0,0,0,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.51555556,4.68,2.343195266,0.25,3.352793729,2.941682753,0,7.543218881,7.76200963,0,1.650963624,0,0,0,0,0,0,0,0,0,0.5,0,0.428571429,2,2,2,2,0,0,1,1,0,0,0,17.82,4.906890596,178.4065837,28.1736276,2.012401972,6.319377778,0,6.319377778,298,18,70
,1563.03,0.154443281,-0.085695048,0.003678434,-0.010645848,0.029305142,30.43291051,26.78268031,38.06681481,40.90063288,37.2249819,1751.696726,2062.274364,2907.327434,3103.872504,2663.261274,0,0,0,11,3,5,0,0,0,0,0,0,0.196735636,0.422850777,0,0,0,0.067459039,0.124216765,1.234380904,0,0.247193875,0,0.707940038,0,0.083333333,0,15.52673326,10.72387665,9.209978952,8.039622092,6.709073871,5.540985279,4.177234576,3.209573351,13.82122951,8.192151136,5.90057468,4.441494623,3.066121524,2.060659558,1.343233761,0.889240054,3.130800459,5.175863372,7.436724523,1.517407602,2.031779388,2.298428827,362,0.636363636,0.048920462,0.263157895,0,0,0,0,0,0,2,0,3,0,1,7,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.84375,7.713498623,3.75308642,0.25,4.286874487,1.830470484,0,13.8788473,21.10240156,0,7.135937053,0,0,0,0,0,0,0,0,0,0.166666667,0,0.5,3,3,1,1,0,0,0,3,0,0,0,15.27,5.584962501,297.0601678,45.10200968,2.050091349,8.978864483,0,6.427014473,1016,36,114
,1507.08,0.563334051,-0.201652108,-0.131295118,0.051755225,0.108609015,45.38611479,41.14892671,54.55834596,59.83161918,58.0160777,2175.842057,2557.311867,3653.36716,4187.16082,3810.224686,0,0,1,11,2,5,0,0,0,0,0,0,0.151374715,0.278054658,0,0,0,0.051834039,0.074451556,2.647600254,0.25,0.414672312,0,1.046023699,0.050999172,0.112300827,0,19.60408353,12.82049898,12.11031447,9.842730117,7.523042023,6.430390257,4.962466025,3.617916307,15.61289902,9.254545767,7.141360112,5.028070185,3.247344033,2.324721443,1.547653559,0.966870427,5.093152723,7.217301309,10.08549069,1.881604435,2.274493742,2.682524163,512,0.62962963,0.18425712,0.263157895,0,0,0,0,0,0,1,0,4,0,0,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.70273484,9.212018141,5.135802469,0,1.766331968,0.906838823,0,12.41847241,22.39117493,0,8.479372217,0,0,0.721124785,0,0,0,0,0,0,0.333333333,0,0.5,3,2,2,2,0,0,0,2,1,0,0,75.19,5.857980995,345.3709721,54.51225597,2.018972443,22.47044368,7.408177857,6.623831831,1723,48,142
,2160.05,0.40181316,-0.208366669,-0.13080895,0.274120041,-0.149862113,31.35645408,34.57542453,48.98784742,45.93208604,41.40606231,1937.987684,2298.830842,3227.529829,2996.371862,2660.501989,0,0,1,15,2,5,0,0,0,0,0,0.23570226,0.537457479,0.760877108,0,0,0.075687358,0.188782355,0.209764497,1.635755619,0,0.274971652,0,0.789389642,0,0.086517625,0,18.92407448,13.75915283,12.42521355,10.85273282,9.239321132,7.305249785,5.085331739,3.726228552,15.56702682,9.635183872,7.283426273,5.466763244,3.944323257,2.716088953,1.576357095,1.023104729,3.942489409,6.332966358,8.239425985,1.656424488,2.257936362,2.514618081,800,0.964285714,0.094382699,0.217391304,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.93359375,9.013333333,4.541789841,0,0,0,0,22.78588625,24.17766706,0,4.210742262,0,0,0,0,0,0,0,0,0,0.471404521,0.333333333,0.5,5,4,4,3,0,0,2,3,0,0,0,35.41,6,325.1017495,58.69835468,2.09636981,15.77458723,3.09528421,10.15569551,2375,42,154
,916.04,0.459938356,-0.225517387,-0.264512659,0.299359771,0.020277475,18.26889867,20.15927757,26.98964346,27.34864271,22.38037531,983.4569011,1148.747394,1567.689909,1543.129254,1205.293012,0,0,0,6,0,6,0,0,0,0,0,0,0.253436788,0.301472408,0,0,0,0.100791294,0.080795789,0.60549886,0,0.191638319,0,0.286309723,0,0.057479149,0,10.79468245,7.949489743,6.701239683,5.885515811,5.135843971,4.353039921,2.560085288,1.895305395,9.238401671,5.792784606,4.038370334,3.003105368,2.213091232,1.579877579,0.754604336,0.475526604,1.82649207,3.299659829,4.825542751,0.733618837,1.119027933,1.358162702,220,1,0.153233779,0.5,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,5.104166667,2.339761249,0,0,0,0,10.37323394,10.05055324,0,2.381101578,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0.5,3,1,2,1,0,0,0,3,0,0,0,33.73,5.169925001,199.8034958,33.45625675,2.091016047,12.69117465,6.200662228,6.490512421,412,24,84
,1884.04,0.408147335,-0.206823243,0.040398043,0.010621187,-0.138889068,23.68338741,22.66073177,29.21419337,33.32518762,31.49136955,1310.867614,1473.332781,1955.222036,2100.013569,1824.802172,0,0,1,5,1,4,4,0,1,0,0,0,0.083333333,0.100592232,0,0,0,0.027777778,0.025229119,1.246926244,0.102062073,0.216506351,0.051031036,0.775320194,0.088388348,0.125,0.029462783,15.71733218,10.11285073,7.993357632,6.819938008,4.83378247,3.537373185,2.272854071,1.330224815,13.31575194,7.636072067,5.323282645,4.221562127,2.559035674,1.427912128,0.842541162,0.462944829,3.238542998,4.783445243,4.946393439,2.00991818,2.668849716,2.000579795,375,0.285714286,0.199727766,0.588235294,0,0,0,0,0,0,3,0,6,0,0,4,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.04761905,9.903978052,5.605536332,0.516459057,6.508601342,2.172078741,1.10520945,11.66474305,9.786577223,4.206857019,0.825481812,1.44224957,0,0.2,0.213200716,0,0,0,0,0,0,0,0.5,1,1,1,1,0,0,0,1,0,0,0,58.56,5.392317423,306.1533441,41.01999148,1.953332927,10.69357031,7.705017333,2.988552974,984,31,96
,3295.08,1.040707963,-0.527656595,-0.337322897,0.436880839,0.121894916,36.36677482,37.65010335,49.48046923,56.94186815,55.19088412,1873.268269,2148.987074,2894.933999,3032.918864,2662.199558,0,0,0,12,0,6,1,0,0,0,0,0,0.222222222,0.371211015,0,0,0,0.098611111,0.11813886,1.635755619,0,0.272165527,0,0.759415563,0,0.071545638,0,22.2169677,15.08757996,12.56185817,10.79589815,8.951229916,7.179269429,4.303222653,3.087381284,18.66697481,10.30378093,7.285375096,5.347724254,3.745902003,2.603842147,1.35076084,0.856390568,4.061773252,6.777586438,9.062986251,1.600985072,2.213310584,2.463425135,880,0.709677419,0.168569206,0.47826087,0,0,0,0,0,0,4,0,6,0,0,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.61983471,13.03202479,6.991676576,0.64420075,5.593727749,4.726095352,0,14.79207702,16.6010965,0,4.50195156,0,0,0,0.783501871,1.611484075,0,0,0,0,0,0.333333333,0.470588235,3,2,3,2,0,0,0,3,0,0,0,72.86,6.044394119,406.4108574,62.70125153,2.022621017,23.78537175,16.83392071,6.951451041,3236,49,154
,916.03,0.340955864,-0.32085535,0.278249046,-0.133836828,-0.007820395,17.90891837,18.49482173,21.71203001,22.15900569,21.82318964,856.4473743,970.440305,1116.782909,1128.166437,985.6781541,0,0,0,5,1,3,3,0,0,0.288675135,0.166666667,0,0.334369881,0.439985347,0.288675135,0.129099445,0,0.130423189,0.164866848,0.742575836,0,0.164266427,0,0.375505468,0,0.060858062,0,11.38046889,7.80886175,6.506981659,4.743994641,3.794685947,2.738843092,1.46842101,0.916339522,9.556238916,5.782797234,4.043593953,2.397036403,1.640896805,1.024179154,0.519718004,0.272368541,1.593343855,2.399663629,3.108307282,0.668123999,0.81521544,0.899642678,231,0.6875,0.134808328,0.461538462,0,0,0,0,0,0,1,0,3,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4567474,6.074380165,3.769230769,0,1.61861478,0.66943295,0,10.6657244,9.537502076,0,1.144714243,0,0,0,0.5,0,0,0,0,0,0,0,0.444444444,2,1,2,1,1,0,0,1,0,0,0,29.54,5.087462841,215.8227202,31.67267203,1.979542002,8.71758428,5.359407254,3.358177026,460,20,78
,1024.06,0.274058497,-0.095994344,-0.001512867,-0.073888452,0.043086801,38.28030976,28.42652322,42.16070228,44.27865485,44.05966241,1465.570869,1698.65219,2315.440655,2265.287533,1771.24628,0,0,1,8,1,2,3,0,0,0,0,0,0.234708048,0.403037374,0,0,0,0.10527265,0.143511871,1.449135293,0,0.24759976,0,0.788002031,0,0.094746972,0,14.81962648,10.13103029,9.254174498,7.647030636,6.190928196,4.927927366,3.301592815,2.201364821,12.84916996,7.610582289,5.962798699,4.193833038,2.935002921,1.929974968,1.030546706,0.528637615,3.131441716,4.680708691,6.072583892,1.432579815,1.849390111,2.010539962,445,0.857142857,0.152448831,0.333333333,0,0,0,0,0,0,0,0,4,0,0,5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,7.05078125,3.854848305,0,0,0,0,8.984089503,15.46548714,0,3.975572486,0,0,0,0,0,0,0,0,1,0.816496581,0,0.461538462,3,2,3,2,0,0,0,3,0,0,0,49.25,5.523561956,265.5107426,42.94972858,2.04522517,17.31210104,2.524189099,9.717199949,1012,32,110
